"","X12_13_02_U133A_Mer_Latin_Square_Expt6_R1","X12_13_02_U133A_Mer_Latin_Square_Expt6_R2","X12_13_02_U133A_Mer_Latin_Square_Expt6_R3","X12_13_02_U133A_Mer_Latin_Square_Expt7_R1","X12_13_02_U133A_Mer_Latin_Square_Expt7_R2","X12_13_02_U133A_Mer_Latin_Square_Expt7_R3"
"203746_s_at",2674.40404689863,2612.41931482173,2722.84124781709,2915.93874682657,2695.51584972005,2811.83468660993
"203747_at",730.117257961732,631.444919237128,505.583389281719,742.981331170757,786.066721078717,558.242524389865
"203748_x_at",1472.98078471153,1351.39319803582,1478.49866190571,1139.68097912064,1271.67603032312,1268.81839736976
"203749_s_at",63.2968201407317,115.591173268293,143.36820844361,153.997293655688,107.499537540123,90.2494824790985
"203750_s_at",20.8349420075427,18.0174166134734,37.0626971684292,6.74067800778845,8.35962395321543,19.9365019208911
"203751_x_at",171.463851901015,225.872153793621,205.262922016582,220.265932922902,189.312688266858,199.313946743114
"203752_s_at",2981.19083598289,2847.82060227325,3124.14657513942,3131.38135978817,3059.78559854587,2943.85532570394
"203753_at",57.0872801962994,85.3509723614805,60.4547650490603,84.4337047990328,79.6802224308311,47.490917750259
"203754_s_at",35.7968284114561,18.635725055469,66.730021042076,40.497187164619,42.0215454398464,40.6422745066011
"203755_at",1890.19794094249,1985.8242943204,2054.2214299775,1956.36322453832,1934.49811916034,1995.61578332757
"203756_at",284.742598455826,136.006166970811,228.889690000249,199.743651598172,123.918676590062,109.425743679869
"203757_s_at",97.1113373013478,118.588312545882,33.9614227496366,95.0369277155161,94.4392289621092,113.576918998911
"203758_at",211.911658353435,229.994702678882,163.034220355896,236.20182452941,243.039927421851,255.432383014675
"203759_at",124.191258774786,166.118054232461,98.7018902702689,147.280318361737,123.01437005525,179.670876997899
"203760_s_at",24.7252308564953,29.6686001426363,26.7482257599833,31.5635488493274,29.9473850260378,37.4502449082904
"203761_at",156.173631047072,143.792836587939,135.158359658711,164.819675643035,110.098381953938,151.886869604529
"203762_s_at",62.0662919206121,5.59783320106409,91.2968316401694,80.0621222171395,46.2216361417731,81.5354682979303
"203763_at",94.2806077939897,70.3863840866935,27.4173063591902,91.6405572034226,77.6807893572771,61.50017011744
"203764_at",1119.5453073054,893.491006688756,1122.9988920793,950.902605384785,933.333480997229,940.356815786062
"203765_at",136.048006438753,85.8776415639126,90.6812204996047,107.711965341757,85.8885012399023,122.939387358882
"203766_s_at",19.1180636239377,34.9752109590044,24.5756791974248,12.1642443173565,8.61656274984685,17.4103508734722
"203767_s_at",553.180206245983,508.46217660422,552.089431025024,625.901291283238,582.07623771553,615.323020492568
"203768_s_at",216.159133140753,165.769043667605,169.064704577652,277.335186871989,192.185719300291,252.693812238633
"203769_s_at",305.045586634081,303.258428169194,303.030352607549,333.750219562791,300.664931219911,353.123390157727
"203770_s_at",38.9700882149544,15.5171424909306,15.2024177435821,31.7252753909093,9.89889662684327,8.03396461567431
"203771_s_at",478.260234895674,402.909176617219,428.132233745014,374.128240835265,460.924655811418,414.631865847084
"203772_at",7.63191907915088,10.1662132741813,16.0685278838309,4.69656232389438,5.68914678702459,10.4354914392484
"203773_x_at",1200.17966065041,1209.38486749578,1263.12330377418,1255.73967874517,1639.95678572033,1180.77155250693
"203774_at",641.539158993866,564.391568687498,628.903264806912,683.739528182489,572.073075692986,650.636721510469
"203775_at",787.949360578008,816.310816415258,742.440505322581,816.966606505553,731.874102175016,808.377335831311
"203776_at",1090.74359070159,1137.80611642124,1273.88934173582,1064.66362156203,1009.5224209401,1069.5053431982
"203777_s_at",503.804505843665,583.339326490565,344.739003533084,661.715767846079,566.375132459257,530.537865586184
"203778_at",276.430630110174,274.485897711534,261.855380806407,302.21438886989,121.393814892449,228.940252191504
"203779_s_at",16.7616329741296,15.567264914973,12.879166932177,6.35815419898593,5.82816818693414,79.8082888900649
"203780_at",28.8551924793189,23.1647546146546,17.2605170736205,10.6111123948919,12.9045238078181,38.3622021657513
"203781_at",2445.56925347487,2303.34511998164,2658.39022182896,2641.6600295426,2225.42334280257,2489.67197522276
"203782_s_at",817.939751939837,754.138571268093,740.076549361465,716.823890844397,672.944197837433,713.497273962335
"203783_x_at",143.212692565188,130.383097606822,90.7857867785694,73.3583366363855,123.93203472169,151.593778151259
"203784_s_at",18.1675257757844,11.9522053897126,41.228801632887,25.4156911088555,33.5174482667315,14.110002741858
"203785_s_at",282.188477523958,188.24161522385,293.225141013366,258.476199622035,205.53771356755,232.27778818807
"203786_s_at",1812.19439844505,1956.22327042204,1648.19918546165,1946.94799127608,1885.10271923551,1722.07453162538
"203787_at",215.31816751808,245.744220280834,162.28885000071,196.489299593952,186.910239189285,241.987755230803
"203788_s_at",591.232206454569,587.962035857946,560.702526358728,559.935792681143,600.183708126235,573.232167724741
"203789_s_at",1603.57978219166,1576.6812729366,1937.94445605719,1950.50994085913,2171.47232589664,1761.06558359229
"203790_s_at",673.81810066643,697.890168400327,774.97400102923,733.561762783146,701.020030814361,672.640358322105
"203791_at",257.237647260982,301.705997655143,259.048619638398,242.481254965809,239.653780801554,267.098718355063
"203792_x_at",100.966879903382,112.287312375444,114.199555451555,75.0437546034734,96.3675535593549,126.241624044442
"203793_x_at",297.640604614727,381.066312834123,285.213732209079,347.544965625608,243.384202768035,532.923696229334
"203794_at",510.172537979361,621.797904778219,497.012752994383,525.705993721365,520.968735908616,512.175034261851
"203795_s_at",41.2845031804507,26.5576074662286,32.4369130006642,61.8072345815793,34.2050334352441,52.0747359223405
"203796_s_at",45.8979347291902,23.7710074682779,32.0601850505062,22.2529251722377,40.2947659276962,19.5435857525732
"203797_at",164.194498920352,246.586044003184,146.177990395856,166.183607734081,238.255010118536,331.03884173683
"203798_s_at",4.46431658191544,5.0889226179769,4.74574614413744,9.09541781729423,4.6542560024083,22.1779197355032
"203799_at",17.6530440433859,51.458532804209,10.1461365941834,7.33800523265222,44.4525970678013,60.7276692675831
"203800_s_at",1616.47677223911,1641.62480425167,1545.83489832973,1569.53442383239,1551.32020074757,1699.7901677396
"203801_at",134.049261820207,167.512888562998,127.210721935745,144.486429946756,138.992344608847,105.429425045781
"203802_x_at",589.266381912967,421.711722616277,670.153550691748,598.924938559513,531.202144866392,409.945669208077
"203803_at",184.69196040759,182.62384250048,278.697494338544,291.048998656309,245.85287972614,233.428039306943
"203804_s_at",1621.81732185515,1483.00664637119,1902.33090792245,1120.40274221922,1201.21805141348,1197.64791101271
"203805_s_at",562.062757473884,344.185228194232,303.965088791239,284.754955840106,359.227353854109,349.645994626628
"203806_s_at",78.6761660059698,107.241159546271,171.227391579931,123.11660260994,100.202904543444,100.262492443444
"203807_x_at",5.50598681863388,5.69467973200281,4.26357719782206,9.79279352906579,9.48150815108988,10.7696231163927
"203808_at",84.0311557676218,85.9015360468171,74.9778358664054,119.039421977325,78.200935975438,130.955450305684
"203809_s_at",160.080326595799,140.531005062145,129.505579467766,110.932088143529,158.082838515771,97.4209959835018
"203810_at",615.571407324918,602.351316524343,653.508168414283,654.557776256878,694.530699962564,586.18006171008
"203811_s_at",443.526281368949,807.419919623655,541.09663279682,701.196704145171,509.672144063892,739.680999418728
"203812_at",94.2038451003311,189.400856723019,80.9331429814211,66.9943139669636,40.8721780845894,215.586665912505
"203813_s_at",16.7416957134295,24.1801115592097,5.13361294225061,14.6272341405748,19.5125108323352,19.1019873640835
"203814_s_at",2013.6917580749,2071.90847396132,2383.96535036569,2183.81762455403,2216.37788579143,1836.38881314491
"203815_at",151.348745783926,139.329594569607,201.477458320649,173.547473894227,158.410865021757,104.800478867499
"203816_at",437.157320675493,386.004640958767,491.412295895039,426.112449463678,495.566227443884,468.547901935311
"203817_at",37.8906044532777,60.8061836024054,20.0077299340034,44.9397834594759,20.1556850392921,116.063931980569
"203818_s_at",905.439868943654,986.097902231044,896.045157679699,912.489194184388,955.357386988998,946.545351001878
"203819_s_at",2036.94368360692,2089.42913238561,2023.24285142005,1895.6845615963,2062.76771721469,1906.71214908928
"203820_s_at",2313.3956272397,2271.59674894331,2327.45875011866,2496.1260731549,2511.01276640134,2252.9526638616
"203821_at",34.1774033533086,42.9533016783002,32.2507299949206,144.134395254093,26.9102717118468,53.9171738871275
"203822_s_at",517.88762902075,509.962532416731,520.620433338598,528.680439663873,531.770668718856,547.209617956896
"203823_at",77.1972704557476,73.2685792715436,178.926606412945,42.9657834435928,53.6678352580283,103.230206241332
"203824_at",282.878258183082,280.998144172906,265.809287655224,279.326983756605,297.572007894633,321.834338518478
"203825_at",770.257756596261,980.297716971335,1021.03404872004,988.902480559043,675.657922293779,876.382935323271
"203826_s_at",232.858134263198,297.782685905161,255.261818548522,222.76348416118,243.860951516584,270.019793090663
"203827_at",146.186448218436,154.512032300109,129.685152761846,116.203041660595,145.110238032653,131.104418188064
"203828_s_at",7.11889303247908,9.68782831755512,5.34995625452075,6.35678001358065,8.22084855421119,8.62867542877719
"203829_at",977.770406807038,770.006607059287,783.172377405892,560.943365043333,744.000534688521,729.155536666108
"203830_at",161.311626870804,157.617510533311,115.611945010794,120.058879041904,128.817825712892,143.713865370289
"203831_at",312.651482955212,472.119800563916,222.65830645716,310.650301551685,402.137937006158,357.022427661409
"203832_at",3585.28112317175,3823.63100857439,3294.69223830406,3534.93822947475,3609.18823441295,4073.42507830853
"203833_s_at",450.429762489964,404.713449755562,486.676453359991,461.06261149432,504.199421840861,456.420970709998
"203834_s_at",475.286836986927,462.002696907386,542.326316668344,509.815526749934,493.143054936054,532.998075450211
"203835_at",18.7972766700525,37.5250903557013,33.8334164918544,56.9221955540949,19.9098218170692,38.6156645152655
"203836_s_at",78.9930379196328,114.242260629505,111.171906871946,121.466087982001,123.96832104973,158.34921665548
"203837_at",167.36884072051,172.456415643485,162.157856336334,233.121384901496,212.731491614382,153.055386606275
"203838_s_at",30.2094764133965,23.8032433121097,15.6035190601534,24.2987811245429,42.1106173647591,100.217788495825
"203839_s_at",34.0423118814014,41.2786146059102,80.4405397506605,101.658881892081,105.956127221769,108.924564386014
"203840_at",156.199314477827,141.317678617761,157.472744982041,178.363844715475,150.431062016213,170.696085156053
"203841_x_at",14.4978969434441,19.625752469838,8.26808078127214,7.16525577926168,13.4427825012099,18.473038342437
"203842_s_at",12.8455961588005,37.4776239644849,9.88610021218234,16.3087702830056,27.2753477290921,33.7026214917398
"203843_at",836.480152485826,828.390918577025,817.348703720727,831.687798999863,809.299921384945,798.384891806214
"203844_at",43.9582174613146,34.8316164280697,23.3756797502044,38.6964097106861,36.3347531206583,78.5985404975924
"203845_at",237.330061655401,267.218792356221,193.84858073116,278.679486370764,301.768036008655,257.948226705509
"203846_at",785.292125189499,727.389668449587,832.268390821289,754.070521398683,731.087669362888,821.808611213114
"203847_s_at",732.726801025019,638.325174085587,733.048910489669,629.905935463492,635.58713494343,757.759529831341
"203848_at",392.72591463734,368.29510309626,395.30994312132,423.0173251378,384.105280073665,409.268942896198
"203849_s_at",26.9371428979662,9.33845118560336,49.2479240760588,9.56009780490972,29.8002919771081,91.2825418797514
"203850_s_at",36.3176204172219,49.0968742570825,38.3057800120807,15.3356963645023,34.8949518579284,10.9499204206619
"203851_at",856.849838599246,996.938141330036,937.047710865275,916.010615234666,926.131524232624,939.296236678477
"203852_s_at",647.507525198727,744.675220630204,726.631332998014,680.232332742737,713.909024270392,772.553052432741
"203853_s_at",130.783812955816,150.118898014939,96.7692788289874,108.508033334044,84.9631852635013,157.489807818062
"203854_at",41.4758807405854,47.7377143188012,48.1181934303562,26.150573063743,34.0836697449496,81.1573163022724
"203855_at",170.816271418529,187.960070886786,240.429494571726,249.523932886929,182.029112165287,186.440702884877
"203856_at",311.284679213266,295.336132513518,344.763764767331,269.535414568603,404.952163674996,269.345586842436
"203857_s_at",790.462018647688,918.434636584064,766.602744213423,800.666947385086,1025.73959062864,799.959832708189
"203858_s_at",1020.31900246989,949.46601287633,901.878291642755,1073.48598714912,1139.33521225906,954.425100294419
"203859_s_at",298.828467670542,249.938413203009,177.830420350099,241.626987044733,355.883676593146,251.952961657472
"203860_at",92.2964002661007,150.649265424283,83.7386291357009,110.976645749192,126.555996494985,115.839374979034
"203861_s_at",11.1073423048081,11.8935449724369,9.74245619968912,18.9688198497713,11.2890245299634,12.2375272430054
"203862_s_at",21.6168844405766,36.8917230286435,18.9917310927935,2.47201953721746,18.4090327829189,5.10965846416094
"203863_at",43.2014675945218,26.1227301634712,18.1939126226052,11.8368863806263,25.5774907395761,15.1668415291299
"203864_s_at",182.922656046346,201.40028405801,172.049393653434,175.000889912773,168.340250093269,264.114652163583
"203865_s_at",336.431151526219,395.02433566629,402.20578162318,311.96926974669,349.316206413359,297.205537090733
"203866_at",116.967509531853,165.356594837138,105.459224855334,77.431297087942,123.108965550205,138.23727905933
"203867_s_at",331.166710741048,336.633030545165,314.051636335327,273.141549356388,297.372660253971,303.03190846165
